"","gorilla_id","prompt","correct_answer","opt_a","Response","is_correct","pre_post","X","L1","eng_aoa","span_aoa","port_aoa","prolific_id","lextale_score_eng","lextale_score_port","lextale_score_span"
"272",8491345,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"273",8491345,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"274",8491345,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"275",8491345,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","B",0,"post",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"276",8491345,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","B",0,"post",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"277",8491345,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"278",8491345,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"279",8491345,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"280",8491345,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",29,"Spanish",5,0,12,"6151cac776c9ba6b61b3351b",57.5,51.6666666666667,71.6666666666667
"281",8491438,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"282",8491438,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"283",8491438,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"284",8491438,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"285",8491438,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"286",8491438,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"287",8491438,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"288",8491438,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","B",0,"post",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"289",8491438,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"290",8491438,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",30,"Spanish",12,1,12,"61660b4af0be02375d417718",57.5,74.1666666666667,31.6666666666667
"291",8491304,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"292",8491304,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"293",8491304,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"294",8491304,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"295",8491304,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"296",8491304,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"297",8491304,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"298",8491304,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"299",8491304,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"300",8491304,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",27,"Spanish",4,0,12,"614f82c2c5531f58f0109978",70,61.6666666666667,86.6666666666667
"301",8491662,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"302",8491662,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"303",8491662,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"304",8491662,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"305",8491662,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"306",8491662,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"307",8491662,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"308",8491662,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"309",8491662,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"310",8491662,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",32,"Spanish",11,1,12,"5f99b4a5ceeed80505fe409d",76.25,72.5,96.6666666666667
"311",8491781,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"312",8491781,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"313",8491781,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"314",8491781,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"315",8491781,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"316",8491781,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"317",8491781,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"318",8491781,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"319",8491781,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"320",8491781,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",35,"Spanish",12,0,12,"5c73477642a5070001a2f940",76.25,61.6666666666667,97.5
"321",8491744,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"322",8491744,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"323",8491744,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","B",0,"post",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"324",8491744,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"325",8491744,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"326",8491744,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"327",8491744,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"328",8491744,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"329",8491744,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"330",8491744,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",34,"Spanish",5,3,12,"5f2f0014688d632bfee11cbf",71.25,55,81.6666666666667
"331",8491720,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"332",8491720,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"333",8491720,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"334",8491720,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"335",8491720,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"336",8491720,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","B",0,"post",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"337",8491720,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"338",8491720,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"339",8491720,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"340",8491720,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",33,"Spanish",4,0,12,"617453a66b7f8a31a27a6689",82.5,61.6666666666667,97.5
"341",8491572,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"342",8491572,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"343",8491572,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"344",8491572,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"345",8491572,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"346",8491572,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"347",8491572,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"348",8491572,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"349",8491572,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"350",8491572,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",31,"Spanish",3,0,12,"61698880c7d1d80ceaadd94c",66.25,61.6666666666667,90.8333333333333
"351",8491856,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"352",8491856,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"353",8491856,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"354",8491856,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"355",8491856,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"356",8491856,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"357",8491856,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"358",8491856,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"359",8491856,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"360",8491856,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",36,"Spanish",5,0,12,"60f49505c949c2feff3db2d7",52.5,44.1666666666667,60
"361",8492129,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"362",8492129,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"363",8492129,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","B",0,"post",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"364",8492129,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"365",8492129,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"366",8492129,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"367",8492129,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"368",8492129,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"369",8492129,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"370",8492129,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",39,"__other",0,0,12,"605d5a6066ab82b353e53c15",72.5,60,90
"371",8492176,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"372",8492176,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"373",8492176,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"374",8492176,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"375",8492176,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","B",0,"post",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"376",8492176,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"377",8492176,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"378",8492176,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"379",8492176,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"380",8492176,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",40,"Spanish",10,0,12,"60a595292752aa1fcd8e07e7",75,42.5,85.8333333333333
"381",8492303,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","B",0,"post",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"382",8492303,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"383",8492303,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"384",8492303,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","B",0,"post",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"385",8492303,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"386",8492303,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"387",8492303,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
"388",8492303,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",43,"Spanish",6,0,12,"5b19a8072767e20001e4eaaf",71.25,66.6666666666667,96.6666666666667
